run_id,sample,platform,reference,target_depth_x,seed,mean_target_depth_x,median_target_depth_x,used_gb,pct_target_10x,pct_target_20x,pct_target_30x,pct_target_50x,coverage_tool,coverage_tool_version,run_date
ZY_Illumina_NA12878.grch38.bwa-mem.gatk4_hc.cpu.150x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,150,43,208.40,NA,19.26,0.9835,0.9652,0.9437,0.8918,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.gatk4_hc.cpu.150x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,150,44,208.45,NA,19.27,0.9834,0.9653,0.9437,0.8917,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.gatk4_hc.cpu.full.s0,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,full,0,627.23,NA,59.26,0.9934,0.9897,0.9855,0.9755,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.5x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,5,42,7.86,NA,0.72,0.3039,0.0671,0.0148,0.0008,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.5x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,5,43,7.87,NA,0.72,0.3047,0.0673,0.0146,0.0008,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.5x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,5,44,7.86,NA,0.72,0.3043,0.0671,0.0148,0.0008,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.8x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,8,42,12.54,NA,1.15,0.5146,0.1972,0.0741,0.0104,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.8x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,8,43,12.56,NA,1.15,0.5158,0.1974,0.0747,0.0104,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.8x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,8,44,12.55,NA,1.15,0.5150,0.1972,0.0744,0.0104,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.10x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,10,42,15.66,NA,1.43,0.6114,0.2864,0.1300,0.0267,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.10x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,10,43,15.67,NA,1.44,0.6119,0.2865,0.1303,0.0265,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.10x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,10,44,15.66,NA,1.43,0.6108,0.2866,0.1300,0.0266,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.12x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,12,42,18.76,NA,1.72,0.6823,0.3683,0.1899,0.0503,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.12x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,12,43,18.77,NA,1.72,0.6825,0.3688,0.1901,0.0503,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.12x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,12,44,18.76,NA,1.72,0.6818,0.3687,0.1898,0.0502,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.15x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,15,42,23.39,NA,2.14,0.7563,0.4737,0.2789,0.0952,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.15x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,15,43,23.39,NA,2.14,0.7565,0.4742,0.2788,0.0956,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.15x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,15,44,23.38,NA,2.14,0.7558,0.4738,0.2789,0.0955,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.20x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,20,42,31.04,NA,2.85,0.8302,0.6045,0.4112,0.1824,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.20x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,20,43,31.04,NA,2.85,0.8306,0.6048,0.4113,0.1826,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.20x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,20,44,31.04,NA,2.85,0.8298,0.6048,0.4113,0.1823,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.25x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,25,42,38.62,NA,3.54,0.8724,0.6930,0.5176,0.2703,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.25x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,25,43,38.63,NA,3.54,0.8727,0.6932,0.5179,0.2703,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.25x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,25,44,38.63,NA,3.54,0.8721,0.6928,0.5180,0.2703,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.30x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,30,42,46.14,NA,4.23,0.8991,0.7539,0.6001,0.3527,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.30x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,30,43,46.15,NA,4.23,0.8992,0.7540,0.6004,0.3526,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.30x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,30,44,46.15,NA,4.23,0.8986,0.7535,0.6005,0.3529,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.40x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,40,42,60.98,NA,5.60,0.9299,0.8290,0.7129,0.4902,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.40x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,40,43,60.99,NA,5.60,0.9297,0.8288,0.7129,0.4905,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.40x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,40,44,60.99,NA,5.60,0.9293,0.8283,0.7125,0.4906,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.50x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,50,42,75.55,NA,6.94,0.9466,0.8713,0.7818,0.5928,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.50x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,50,43,75.56,NA,6.94,0.9463,0.8717,0.7818,0.5933,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.50x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,50,44,75.57,NA,6.94,0.9461,0.8710,0.7815,0.5934,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.60x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,60,42,89.87,NA,8.26,0.9569,0.8978,0.8268,0.6678,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.60x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,60,43,89.88,NA,8.26,0.9566,0.8982,0.8266,0.6681,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.60x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,60,44,89.89,NA,8.26,0.9566,0.8977,0.8264,0.6681,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.75x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,75,42,110.89,NA,10.20,0.9665,0.9226,0.8694,0.7454,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.75x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,75,43,110.91,NA,10.21,0.9663,0.9228,0.8696,0.7452,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.75x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,75,44,110.92,NA,10.21,0.9664,0.9224,0.8692,0.7451,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.100x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,100,42,144.75,NA,13.34,0.9754,0.9453,0.9087,0.8217,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.100x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,100,43,144.78,NA,13.34,0.9753,0.9453,0.9088,0.8216,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.100x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,100,44,144.81,NA,13.34,0.9753,0.9452,0.9084,0.8214,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.150x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,150,42,208.38,NA,19.26,0.9835,0.9653,0.9437,0.8918,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.150x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,150,43,208.40,NA,19.26,0.9835,0.9652,0.9437,0.8918,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.150x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,150,44,208.45,NA,19.27,0.9834,0.9653,0.9437,0.8917,mosdepth,0.3.3,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.full.s0,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,full,0,627.23,NA,59.26,0.9934,0.9897,0.9855,0.9755,mosdepth,0.3.3,2026-07-15
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.5x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,5,44,7.27,NA,0.66,0.2745,0.0473,0.0081,0.0004,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.5x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,5,43,7.28,NA,0.66,0.2744,0.0478,0.0081,0.0004,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.5x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,5,42,7.27,NA,0.66,0.2746,0.0471,0.0080,0.0004,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.8x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,8,42,11.61,NA,1.06,0.4939,0.1658,0.0523,0.0053,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.8x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,8,44,11.62,NA,1.06,0.4941,0.1661,0.0525,0.0053,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.8x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,8,43,11.62,NA,1.06,0.4941,0.1659,0.0531,0.0054,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.10x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,10,43,14.52,NA,1.32,0.5964,0.2550,0.1017,0.0158,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.10x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,10,42,14.50,NA,1.32,0.5962,0.2552,0.1013,0.0156,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.10x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,10,44,14.51,NA,1.32,0.5963,0.2550,0.1016,0.0158,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.12x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,12,44,17.39,NA,1.58,0.6715,0.3400,0.1582,0.0329,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.12x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,12,43,17.40,NA,1.58,0.6716,0.3396,0.1583,0.0332,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.12x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,12,42,17.39,NA,1.58,0.6714,0.3402,0.1584,0.0328,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.15x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,15,42,21.69,NA,1.98,0.7498,0.4513,0.2472,0.0699,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.15x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,15,44,21.69,NA,1.98,0.7497,0.4517,0.2473,0.0701,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.15x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,15,43,21.70,NA,1.98,0.7497,0.4518,0.2471,0.0704,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.20x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,20,42,28.84,NA,2.63,0.8272,0.5903,0.3858,0.1510,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.20x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,20,43,28.84,NA,2.63,0.8270,0.5903,0.3856,0.1506,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.20x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,20,44,28.84,NA,2.63,0.8271,0.5908,0.3860,0.1509,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.25x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,25,44,35.95,NA,3.27,0.8713,0.6845,0.4992,0.2395,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.25x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,25,42,35.94,NA,3.27,0.8713,0.6840,0.4987,0.2393,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.25x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,25,43,35.94,NA,3.28,0.8712,0.6844,0.4987,0.2391,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.30x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,30,43,43.00,NA,3.92,0.8990,0.7484,0.5868,0.3251,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.30x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,30,42,43.00,NA,3.92,0.8990,0.7488,0.5870,0.3252,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.30x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,30,44,43.01,NA,3.92,0.8989,0.7488,0.5873,0.3256,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.40x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,40,44,57.00,NA,5.20,0.9309,0.8273,0.7066,0.4724,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.40x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,40,43,57.00,NA,5.20,0.9311,0.8273,0.7064,0.4715,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.40x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,40,42,57.00,NA,5.20,0.9307,0.8273,0.7067,0.4719,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.50x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,50,44,70.82,NA,6.46,0.9479,0.8715,0.7792,0.5819,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.50x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,50,42,70.82,NA,6.46,0.9480,0.8715,0.7794,0.5819,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.50x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,50,43,70.82,NA,6.46,0.9482,0.8717,0.7790,0.5816,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.60x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,60,42,84.47,NA,7.71,0.9587,0.8988,0.8262,0.6618,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.60x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,60,44,84.48,NA,7.71,0.9585,0.8990,0.8263,0.6619,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.60x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,60,43,84.48,NA,7.71,0.9588,0.8993,0.8263,0.6615,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.75x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,75,42,104.66,NA,9.56,0.9684,0.9246,0.8704,0.7437,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.75x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,75,43,104.66,NA,9.56,0.9684,0.9249,0.8709,0.7434,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.75x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,75,44,104.67,NA,9.56,0.9683,0.9246,0.8707,0.7437,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.100x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,100,42,137.50,NA,12.58,0.9773,0.9476,0.9112,0.8234,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.full.s0,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,full,0,741.72,NA,69.93,0.9947,0.9924,0.9895,0.9828,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.100x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,100,43,137.53,NA,12.59,0.9773,0.9481,0.9115,0.8234,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.100x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,100,44,137.55,NA,12.59,0.9772,0.9479,0.9114,0.8236,mosdepth,0.3.3,2026-07-16
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.5x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,5,42,7.50,NA,0.70,0.2767,0.0236,0.0036,0.0006,mosdepth,0.3.3,2026-07-16
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.5x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,5,43,7.52,NA,0.71,0.2784,0.0240,0.0037,0.0006,mosdepth,0.3.3,2026-07-16
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.5x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,5,44,7.51,NA,0.70,0.2774,0.0239,0.0037,0.0006,mosdepth,0.3.3,2026-07-16
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.8x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,8,42,11.99,NA,1.12,0.5788,0.1323,0.0254,0.0027,mosdepth,0.3.3,2026-07-16
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.8x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,8,43,12.01,NA,1.13,0.5794,0.1330,0.0257,0.0027,mosdepth,0.3.3,2026-07-16
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.8x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,8,44,12.00,NA,1.13,0.5797,0.1325,0.0258,0.0027,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.150x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,150,42,200.43,NA,18.39,0.9851,0.9679,0.9470,0.8959,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.150x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,150,44,200.50,NA,18.40,0.9851,0.9680,0.9471,0.8959,mosdepth,0.3.3,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.150x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,150,43,200.48,NA,18.40,0.9851,0.9680,0.9472,0.8961,mosdepth,0.3.3,2026-07-16
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.10x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,10,42,14.96,NA,1.40,0.7096,0.2447,0.0623,0.0063,mosdepth,0.3.3,2026-07-16
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.10x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,10,43,14.99,NA,1.41,0.7099,0.2462,0.0628,0.0064,mosdepth,0.3.3,2026-07-16
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.10x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,10,44,14.98,NA,1.40,0.7097,0.2451,0.0626,0.0064,mosdepth,0.3.3,2026-07-16
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.12x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,12,42,17.94,NA,1.68,0.7952,0.3647,0.1198,0.0137,mosdepth,0.3.3,2026-07-16
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.12x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,12,43,17.96,NA,1.68,0.7953,0.3657,0.1199,0.0138,mosdepth,0.3.3,2026-07-16
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.12x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,12,44,17.95,NA,1.68,0.7950,0.3649,0.1195,0.0138,mosdepth,0.3.3,2026-07-16
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.15x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,15,42,22.38,NA,2.10,0.8707,0.5244,0.2315,0.0353,mosdepth,0.3.3,2026-07-16
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.15x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,15,43,22.40,NA,2.10,0.8705,0.5256,0.2318,0.0353,mosdepth,0.3.3,2026-07-16
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.15x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,15,44,22.38,NA,2.10,0.8706,0.5254,0.2312,0.0354,mosdepth,0.3.3,2026-07-16
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.20x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,20,42,29.73,NA,2.79,0.9285,0.7106,0.4305,0.1079,mosdepth,0.3.3,2026-07-16
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.20x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,20,43,29.75,NA,2.79,0.9285,0.7114,0.4310,0.1079,mosdepth,0.3.3,2026-07-16
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.20x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,20,44,29.74,NA,2.79,0.9287,0.7112,0.4305,0.1078,mosdepth,0.3.3,2026-07-16
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.25x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,25,42,37.04,NA,3.48,0.9534,0.8164,0.5930,0.2174,mosdepth,0.3.3,2026-07-16
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.25x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,25,43,37.05,NA,3.48,0.9534,0.8167,0.5940,0.2173,mosdepth,0.3.3,2026-07-16
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.25x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,25,44,37.05,NA,3.48,0.9537,0.8167,0.5937,0.2168,mosdepth,0.3.3,2026-07-16
