run_id,sample,platform,reference,caller,hardware,target_depth_x,seed,call_sec,total_sec,run_date
ZY_Illumina_NA12878.grch38.bwa-mem.gatk4_hc.cpu.100x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,gatk4_hc,cpu,100,43,2772,5944,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.5x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,5,42,175,299,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.5x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,5,43,185,301,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.5x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,5,44,174,299,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.8x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,8,42,204,321,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.8x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,8,43,194,320,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.8x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,8,44,209,325,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.10x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,10,42,204,333,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.10x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,10,43,218,340,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.10x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,10,44,203,334,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.12x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,12,42,229,349,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.12x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,12,43,213,345,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.12x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,12,44,230,352,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.15x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,15,42,228,360,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.15x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,15,43,242,361,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.15x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,15,44,228,349,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.20x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,20,42,266,386,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.20x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,20,43,265,385,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.20x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,20,44,265,384,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.25x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,25,42,291,414,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.25x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,25,43,290,409,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.25x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,25,44,287,407,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.30x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,30,42,314,436,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.30x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,30,43,315,437,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.30x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,30,44,314,435,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.40x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,40,42,370,490,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.40x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,40,43,368,489,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.gatk4_hc.cpu.150x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,gatk4_hc,cpu,150,42,4748,9025,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.40x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,40,44,366,487,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.gatk4_hc.cpu.150x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,gatk4_hc,cpu,150,43,4738,9060,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.50x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,50,42,434,558,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.gatk4_hc.cpu.150x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,gatk4_hc,cpu,150,44,4769,9289,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.50x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,50,43,490,627,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.50x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,50,44,489,626,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.60x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,60,42,538,666,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.60x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,60,43,654,782,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.60x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,60,44,619,749,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.75x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,75,42,677,815,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.75x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,75,43,711,844,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.75x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,75,44,656,789,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.100x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,100,42,879,1013,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.100x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,100,43,920,1048,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.100x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,100,44,835,984,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.150x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,150,42,1146,1282,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.150x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,150,43,1169,1292,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.150x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,150,44,1080,1200,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.full.s0,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,deepvariant,cpu,full,0,2450,2571,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.gatk4_hc.cpu.full.s0,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,gatk4_hc,cpu,full,0,17736,33232,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.5x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,5,44,354,719,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.5x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,5,43,356,720,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.5x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,5,42,357,725,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.8x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,8,43,437,891,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.8x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,8,42,441,891,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.8x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,8,44,439,892,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.10x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,10,43,474,985,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.10x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,10,42,495,1007,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.10x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,10,44,498,1013,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.12x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,12,42,515,1096,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.12x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,12,43,522,1109,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.12x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,12,44,523,1109,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.15x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,15,42,577,1239,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.15x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,15,43,574,1235,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.15x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,15,44,585,1255,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.20x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,20,42,674,1486,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.20x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,20,43,675,1487,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.20x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,20,44,669,1488,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.25x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,25,43,772,1725,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.25x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,25,42,775,1749,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.25x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,25,44,768,1709,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.30x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,30,42,874,1987,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.30x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,30,43,886,1984,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.30x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,30,44,882,1987,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.40x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,40,42,1068,2410,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.40x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,40,43,1070,2432,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.40x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,40,44,1110,2493,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.50x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,50,42,1284,2956,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.50x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,50,44,1304,2978,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.50x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,50,43,1301,3041,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.60x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,60,43,1476,3385,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.60x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,60,42,1545,3458,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.60x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,60,44,1532,3488,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.75x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,75,43,1797,4214,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.75x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,75,42,1810,4310,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.75x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,75,44,1828,4276,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.100x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,100,42,2458,5499,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.100x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,100,43,2438,5483,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.100x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,100,44,2420,5466,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.5x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,5,42,183,307,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.5x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,5,43,188,306,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.5x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,5,44,183,302,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.8x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,8,42,231,351,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.8x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,8,43,225,347,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.8x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,8,44,228,349,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.10x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,10,42,260,381,2026-07-16
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.10x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,10,43,265,386,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.10x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,10,44,263,385,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.12x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,12,42,301,421,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.12x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,12,43,295,418,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.12x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,12,44,289,410,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.15x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,15,42,364,486,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.15x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,15,43,357,478,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.15x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,15,44,367,486,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.20x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,20,42,507,631,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.20x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,20,43,503,625,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.20x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,20,44,504,626,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.25x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,25,42,692,816,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.25x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,25,43,673,795,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.150x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,150,43,3760,8190,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.150x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,150,42,3845,8342,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.150x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,150,44,3826,8352,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.25x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,25,44,722,877,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.30x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,30,42,966,1100,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.30x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,30,43,961,1095,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.30x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,30,44,951,1095,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.40x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,40,42,1406,1552,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.40x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,40,43,1353,1500,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.40x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,40,44,1299,1445,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.50x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,50,42,1614,1748,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.50x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,50,43,1613,1751,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.50x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,50,44,1614,1748,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.60x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,60,42,1904,2057,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.60x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,60,43,1773,1909,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.60x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,60,44,1856,1998,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.75x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,75,42,2085,2239,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.75x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,75,43,2029,2172,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.75x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,75,44,2003,2149,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.100x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,100,42,2109,2262,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.100x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,100,43,2147,2293,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.100x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,100,44,2184,2319,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.150x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,150,42,2140,2265,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.5x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,5,42,491,896,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.150x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,150,43,2093,2218,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.5x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,5,43,484,867,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.150x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,150,44,2028,2152,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.5x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,5,44,475,860,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.8x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,8,42,532,1022,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.full.s0,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,full,0,2310,2432,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.8x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,8,43,547,1019,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.8x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,8,44,544,1015,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.10x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,10,42,582,1122,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.10x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,10,43,572,1126,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.10x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,10,44,561,1100,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.12x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,12,42,600,1194,2026-07-17
